x,x2,x3,d,quantity,x_c
22,493,10947,1,3796,2
25,602,14764,1,4774,5
23,537,12451,1,6165,3
26,686,17970,1,7104,6
15,219,3251,0,5040,-5
29,813,23175,1,4307,9
24,560,13265,1,6235,4
16,243,3792,0,4919,-4
23,515,11701,1,6170,3
16,267,4361,0,5149,-4
19,364,6932,0,6561,-1
20,416,8474,1,6235,0
18,338,6204,0,5002,-2
27,734,19879,1,5344,7
16,268,4375,0,6015,-4
26,659,16909,1,5726,6
18,308,5413,0,5631,-2
29,863,25342,1,6958,9
19,364,6951,0,4766,-1
28,791,22238,1,6118,8
23,550,12909,1,6442,3
21,428,8851,1,6153,1
19,363,6919,0,5085,-1
16,244,3811,0,3558,-4
18,326,5884,0,5035,-2
20,381,7436,0,5575,0
27,750,20524,1,3933,7
17,283,4748,0,3956,-3
12,150,1838,0,4466,-8
21,441,9255,1,4865,1
15,228,3435,0,5481,-5
28,758,20877,1,5926,8
13,164,2099,0,5141,-7
22,476,10385,1,5328,2
20,391,7741,0,4349,0
20,395,7860,0,5382,0
24,581,14004,1,4997,4
18,334,6113,0,6431,-2
18,323,5804,0,4649,-2
20,388,7630,0,5644,0
18,316,5621,0,4735,-2
12,152,1871,0,6003,-8
12,142,1683,0,6313,-8
18,310,5471,0,5540,-2
19,369,7099,0,3856,-1
20,417,8514,1,4829,0
19,345,6412,0,4940,-1
16,245,3834,0,5918,-4
18,313,5529,0,6471,-2
24,587,14207,1,5289,4
8,63,504,0,4530,-12
16,249,3928,0,5110,-4
18,309,5426,0,6442,-2
31,935,28585,1,5672,11
25,614,15222,1,4665,5
19,348,6488,0,4785,-1
28,776,21629,1,6969,8
13,170,2223,0,1979,-7
11,125,1392,0,4639,-9
24,599,14662,1,5238,4
12,148,1795,0,4128,-8
23,535,12359,1,5410,3
25,610,15081,1,4770,5
30,900,27008,1,6156,10
20,414,8411,1,5171,0
17,281,4698,0,4447,-3
24,586,14184,1,7454,4
17,281,4706,0,5790,-3
16,255,4076,0,5006,-4
20,397,7913,0,4370,0
22,488,10780,1,5705,2
24,590,14323,1,4512,4
18,317,5632,0,6123,-2
18,334,6102,0,5045,-2
14,188,2575,0,5416,-6
16,255,4081,0,4254,-4
26,662,17030,1,7924,6
14,208,3002,0,4541,-6
22,490,10856,1,3945,2
19,346,6450,0,4732,-1
16,266,4334,0,5815,-4
14,206,2963,0,2500,-6
24,595,14502,1,5660,4
25,626,15671,1,7157,5
25,611,15088,1,6061,5
17,276,4593,0,3339,-3
27,729,19703,1,6160,7
25,624,15600,1,7916,5
24,556,13109,1,4469,4
18,330,5987,0,5877,-2
21,453,9632,1,5225,1
12,137,1605,0,5031,-8
24,569,13576,1,6262,4
12,152,1873,0,6526,-8
15,235,3592,0,4953,-5
9,75,646,0,6424,-11
18,338,6210,0,3504,-2
22,498,11114,1,5901,2
20,391,7724,0,5450,0
16,251,3968,0,5546,-4
22,464,9982,1,5533,2
24,581,14017,1,5695,4
22,471,10217,1,6238,2
24,558,13176,1,4247,4
17,281,4704,0,4805,-3
6,34,197,0,5167,-14
17,294,5041,0,4429,-3
23,528,12136,1,6279,3
12,146,1755,0,3521,-8
19,346,6425,0,4966,-1
15,232,3537,0,7027,-5
17,283,4758,0,3581,-3
26,657,16841,1,3510,6
12,146,1756,0,5662,-8
20,410,8290,1,6443,0
14,204,2924,0,4588,-6
18,341,6306,0,3725,-2
31,962,29842,1,4214,11
19,347,6454,0,6661,-1
20,404,8116,1,5372,0
15,237,3638,0,4069,-5
26,673,17465,1,3401,6
12,152,1871,0,4916,-8
32,1045,33775,1,3973,12
18,325,5855,0,6179,-2
20,415,8453,1,6047,0
31,977,30533,1,6157,11
12,144,1732,0,5116,-8
23,545,12735,1,7096,3
11,113,1201,0,6100,-9
15,212,3089,0,4837,-5
24,556,13098,1,4936,4
21,462,9928,1,3950,1
21,459,9819,1,5800,1
18,313,5537,0,4737,-2
17,289,4920,0,4803,-3
23,536,12394,1,4825,3
19,362,6882,0,3303,-1
24,583,14092,1,6778,4
18,326,5888,0,6011,-2
25,625,15618,1,6547,5
23,509,11475,1,5569,3
19,344,6373,0,3801,-1
24,561,13301,1,4817,4
20,393,7782,0,4316,0
20,403,8077,1,6573,0
26,658,16893,1,5411,6
24,563,13354,1,4629,4
24,554,13036,1,6769,4
21,461,9905,1,6862,1
22,499,11152,1,6505,2
23,536,12408,1,5971,3
19,355,6699,0,4647,-1
19,368,7045,0,6226,-1
21,421,8626,1,5527,1
24,575,13774,1,6724,4
17,273,4506,0,5028,-3
14,206,2950,0,4110,-6
19,346,6433,0,4683,-1
23,540,12534,1,5965,3
21,429,8872,1,4289,1
21,439,9183,1,5920,1
28,764,21137,1,4614,8
19,376,7296,0,3925,-1
28,770,21367,1,3946,8
20,398,7946,0,3498,0
19,376,7277,0,5366,-1
16,253,4017,0,4697,-4
19,372,7184,0,5347,-1
19,353,6637,0,3863,-1
24,598,14619,1,5633,4
17,301,5221,0,6336,-3
20,393,7783,0,5876,0
21,460,9880,1,5089,1
17,304,5299,0,6293,-3
22,481,10561,1,6051,2
19,358,6762,0,4833,-1
19,347,6470,0,5548,-1
25,614,15233,1,4138,5
19,363,6926,0,6886,-1
13,175,2309,0,4732,-7
11,115,1238,0,4362,-9
20,412,8374,1,5112,0
26,674,17491,1,6335,6
21,441,9258,1,6301,1
23,524,11980,1,6349,3
28,783,21912,1,5285,8
19,360,6818,0,4255,-1
22,466,10069,1,4949,2
11,125,1404,0,6450,-9
20,396,7871,0,3816,0
26,702,18603,1,6773,6
21,434,9034,1,6253,1
23,536,12396,1,6368,3
19,365,6978,0,4365,-1
13,162,2057,0,5862,-7
25,611,15091,1,4742,5
27,730,19742,1,3840,7
16,255,4078,0,6146,-4
16,269,4421,0,5139,-4
16,258,4138,0,4651,-4
27,720,19311,1,5450,7
31,968,30103,1,4194,11
17,295,5071,0,4531,-3
26,700,18501,1,4546,6
16,271,4458,0,5621,-4
23,509,11492,1,4919,3
20,393,7776,0,3728,0
22,467,10090,1,6255,2
23,538,12466,1,3455,3
24,560,13260,1,4597,4
10,98,972,0,4139,-10
16,253,4019,0,4537,-4
18,336,6149,0,5849,-2
24,590,14318,1,5930,4
11,111,1165,0,5424,-9
26,681,17781,1,5703,6
31,939,28783,1,6146,11
9,85,778,0,4912,-11
22,501,11209,1,4686,2
22,478,10440,1,4236,2
18,336,6166,0,4222,-2
28,798,22549,1,5387,8
22,478,10437,1,6062,2
21,432,8986,1,5841,1
17,286,4841,0,5025,-3
21,450,9556,1,7209,1
24,586,14170,1,4780,4
16,263,4268,0,4134,-4
21,453,9629,1,5303,1
17,288,4881,0,3666,-3
19,352,6612,0,5256,-1
27,716,19141,1,4703,7
22,486,10699,1,6861,2
19,364,6956,0,6894,-1
24,556,13110,1,5654,4
25,602,14770,1,6637,5
23,513,11624,1,4194,3
20,398,7927,0,4784,0
19,375,7265,0,4521,-1
19,363,6910,0,6058,-1
7,52,379,0,4482,-13
18,329,5964,0,4301,-2
18,320,5712,0,4618,-2
25,646,16422,1,5179,5
28,799,22601,1,6002,8
31,984,30884,1,4887,11
22,470,10187,1,6843,2
17,276,4577,0,4333,-3
25,628,15725,1,4371,5
14,209,3025,0,4559,-6
20,386,7575,0,6293,0
21,450,9553,1,6218,1
16,255,4072,0,4007,-4
22,486,10718,1,6419,2
22,468,10110,1,6193,2
19,349,6524,0,5026,-1
25,614,15197,1,6148,5
27,726,19579,1,5103,7
16,244,3805,0,5715,-4
19,347,6476,0,3644,-1
25,614,15218,1,4924,5
14,185,2519,0,4961,-6
17,300,5205,0,4641,-3
15,230,3478,0,6251,-5
18,342,6312,0,7223,-2
23,534,12348,1,6598,3
17,277,4599,0,4548,-3
24,574,13762,1,4088,4
28,775,21571,1,3939,8
12,154,1918,0,4726,-8
21,429,8872,1,6563,1
20,383,7502,0,4576,0
12,154,1918,0,3699,-8
17,294,5038,0,3946,-3
24,594,14475,1,5552,4
11,122,1350,0,5216,-9
15,226,3401,0,4867,-5
20,396,7869,0,4004,0
28,773,21472,1,5697,8
24,590,14319,1,6196,4
19,371,7159,0,5148,-1
15,216,3168,0,5187,-5
19,378,7346,0,4365,-1
25,642,16262,1,4481,5
27,728,19631,1,5541,7
11,118,1287,0,4144,-9
21,439,9195,1,4646,1
21,421,8632,1,5961,1
24,570,13608,1,5444,4
18,336,6148,0,3582,-2
15,212,3085,0,4879,-5
22,490,10860,1,6606,2
19,378,7340,0,4087,-1
19,354,6648,0,5074,-1
18,329,5957,0,5499,-2
14,195,2732,0,4775,-6
24,597,14569,1,4539,4
21,423,8694,1,6557,1
27,735,19908,1,6759,7
12,150,1833,0,6157,-8
6,37,228,0,3586,-14
16,250,3941,0,4484,-4
19,369,7080,0,3796,-1
18,313,5532,0,5328,-2
17,275,4570,0,5358,-3
24,553,13019,1,4888,4
23,517,11770,1,4048,3
24,585,14167,1,3386,4
28,779,21739,1,4428,8
27,744,20284,1,4401,7
18,321,5760,0,5860,-2
17,297,5127,0,4105,-3
24,600,14701,1,5830,4
16,241,3731,0,5395,-4
25,605,14892,1,6681,5
22,469,10148,1,6821,2
20,402,8061,1,5317,0
24,557,13147,1,5349,4
20,411,8335,1,7143,0
25,626,15656,1,5521,5
17,288,4898,0,4817,-3
20,403,8102,1,5431,0
15,216,3184,0,4858,-5
16,242,3763,0,4948,-4
13,163,2083,0,3910,-7
19,375,7270,0,5088,-1
18,322,5768,0,5391,-2
22,504,11330,1,5695,2
20,410,8291,1,5850,0
19,366,7004,0,5187,-1
24,577,13850,1,5677,4
23,528,12122,1,5421,3
16,259,4176,0,6064,-4
21,421,8626,1,5068,1
28,796,22466,1,4417,8
24,592,14405,1,5641,4
15,232,3531,0,6731,-5
25,637,16059,1,5603,5
21,446,9434,1,2879,1
21,425,8773,1,6281,1
29,816,23308,1,3987,9
21,455,9716,1,5529,1
24,593,14453,1,6676,4
16,252,4008,0,4548,-4
18,315,5590,0,4466,-2
17,302,5236,0,5606,-3
16,245,3826,0,5372,-4
13,177,2357,0,6028,-7
16,250,3941,0,4674,-4
16,252,4002,0,3905,-4
26,658,16884,1,4642,6
23,507,11411,1,4159,3
9,84,764,0,4385,-11
29,831,23946,1,4052,9
24,590,14338,1,5984,4
23,539,12507,1,3010,3
21,448,9476,1,7170,1
13,169,2194,0,5448,-7
23,507,11408,1,3823,3
16,246,3849,0,4328,-4
29,843,24468,1,3500,9
20,417,8520,1,7307,0
15,226,3387,0,6249,-5
21,437,9139,1,6000,1
32,1010,32091,1,5765,12
17,293,5013,0,7432,-3
18,331,6024,0,5038,-2
21,435,9063,1,9080,1
19,359,6811,0,5824,-1
28,759,20898,1,5847,8
15,219,3232,0,5738,-5
29,843,24456,1,4773,9
22,500,11179,1,5979,2
19,370,7117,0,2767,-1
20,396,7878,0,4283,0
17,285,4804,0,5236,-3
23,543,12668,1,5466,3
23,513,11625,1,7077,3
17,289,4917,0,3480,-3
27,756,20771,1,7262,7
13,167,2152,0,3813,-7
18,333,6084,0,5208,-2
14,208,3001,0,4009,-6
24,585,14131,1,5510,4
24,573,13699,1,3599,4
12,142,1687,0,6250,-8
23,509,11491,1,6995,3
16,254,4048,0,6206,-4
23,510,11525,1,5520,3
23,534,12329,1,6127,3
14,205,2927,0,4844,-6
19,344,6374,0,4589,-1
27,743,20245,1,5046,7
16,270,4427,0,5881,-4
21,451,9582,1,5756,1
18,338,6214,0,4297,-2
16,254,4045,0,4962,-4
19,352,6607,0,6613,-1
27,748,20457,1,6084,7
21,431,8953,1,6422,1
22,463,9954,1,6979,2
12,134,1545,0,6270,-8
25,641,16245,1,6384,5
22,492,10910,1,6380,2
18,331,6015,0,6594,-2
10,93,892,0,5363,-10
25,645,16394,1,6478,5
19,344,6379,0,3815,-1
20,386,7586,0,4868,0
24,585,14132,1,5497,4
24,553,12987,1,5686,4
17,285,4806,0,3970,-3
21,431,8952,1,6729,1
19,355,6687,0,3773,-1
18,337,6173,0,5666,-2
14,198,2780,0,6601,-6
13,168,2176,0,6959,-7
22,500,11169,1,4454,2
21,441,9276,1,5522,1
22,482,10567,1,5248,2
27,704,18660,1,5996,7
23,546,12754,1,4167,3
19,367,7024,0,4037,-1
18,341,6295,0,4114,-2
23,521,11889,1,4953,3
14,204,2903,0,5554,-6
16,270,4435,0,6313,-4
17,293,5015,0,4351,-3
14,185,2514,0,5821,-6
29,837,24232,1,3236,9
14,206,2953,0,5190,-6
33,1062,34612,1,5509,13
30,904,27180,1,5501,10
22,496,11041,1,5449,2
23,534,12335,1,4808,3
23,524,12002,1,3801,3
30,891,26574,1,5909,10
16,250,3956,0,5861,-4
23,519,11815,1,7695,3
27,732,19807,1,3850,7
20,414,8427,1,6146,0
18,338,6206,0,2478,-2
26,697,18395,1,4328,6
13,181,2431,0,3753,-7
24,552,12980,1,6178,4
13,159,1999,0,4383,-7
25,621,15487,1,6372,5
21,445,9398,1,4992,1
21,439,9190,1,5662,1
22,469,10164,1,6166,2
21,424,8739,1,5937,1
20,389,7674,0,4680,0
18,326,5894,0,4853,-2
17,286,4835,0,3496,-3
24,553,13019,1,4840,4
25,620,15427,1,5877,5
18,309,5444,0,3815,-2
25,613,15170,1,7132,5
19,354,6662,0,4947,-1
12,141,1678,0,3606,-8
21,436,9119,1,5495,1
21,455,9712,1,6206,1
16,269,4408,0,5025,-4
18,313,5527,0,4824,-2
21,441,9275,1,5927,1
25,601,14722,1,6306,5
25,621,15483,1,5630,5
24,594,14469,1,6050,4
23,527,12087,1,4552,3
16,244,3811,0,3917,-4
19,347,6459,0,5300,-1
16,266,4332,0,4846,-4
17,272,4498,0,4829,-3
15,222,3303,0,4128,-5
11,119,1296,0,4634,-9
29,821,23525,1,4737,9
28,798,22556,1,6361,8
19,349,6527,0,5150,-1
22,505,11350,1,4680,2
18,339,6252,0,7032,-2
10,104,1056,0,6011,-10
20,382,7460,0,5448,0
20,411,8327,1,6472,0
25,650,16555,1,6266,5
24,555,13090,1,5894,4
22,465,10021,1,6506,2
23,529,12164,1,6033,3
10,107,1107,0,4008,-10
20,417,8525,1,5745,0
14,206,2948,0,5236,-6
12,149,1822,0,3161,-8
13,170,2217,0,5469,-7
18,332,6055,0,5616,-2
14,200,2832,0,4441,-6
22,491,10886,1,6053,2
15,236,3615,0,6084,-5
21,438,9177,1,5444,1
18,308,5414,0,3749,-2
21,441,9266,1,4724,1
21,458,9813,1,6833,1
21,440,9220,1,5977,1
16,251,3979,0,5112,-4
26,657,16854,1,4809,6
20,389,7661,0,5463,0
20,414,8412,1,3157,0
21,428,8868,1,5892,1
22,476,10391,1,5077,2
18,325,5864,0,3844,-2
9,76,668,0,5493,-11
19,366,6988,0,4646,-1
22,480,10513,1,6003,2
22,485,10689,1,5944,2
27,747,20400,1,5482,7
13,176,2328,0,4627,-7
24,556,13096,1,5560,4
24,570,13597,1,5544,4
19,359,6814,0,5484,-1
19,361,6850,0,3884,-1
20,420,8607,1,6440,0
22,472,10251,1,6938,2
20,390,7693,0,6622,0
19,378,7357,0,6039,-1
10,99,988,0,4143,-10
22,464,9991,1,4305,2
11,114,1217,0,4815,-9
23,543,12651,1,5367,3
36,1268,45144,1,3548,16
22,474,10326,1,4486,2
15,224,3345,0,4364,-5
19,364,6944,0,4724,-1
25,608,14990,1,6968,5
19,365,6965,0,4184,-1
21,439,9212,1,6272,1
13,159,2006,0,6099,-7
19,375,7252,0,4165,-1
31,945,29029,1,4491,11
27,711,18956,1,5725,7
19,343,6344,0,4466,-1
12,153,1894,0,4769,-8
21,434,9030,1,4906,1
27,741,20178,1,4411,7
17,299,5168,0,5779,-3
12,144,1724,0,6185,-8
23,552,12962,1,4427,3
23,511,11554,1,7415,3
21,439,9190,1,4416,1
20,416,8490,1,4349,0
19,378,7353,0,4014,-1
33,1069,34941,1,5703,13
20,407,8216,1,6916,0
32,1040,33547,1,4133,12
16,257,4128,0,4668,-4
19,354,6648,0,5672,-1
18,323,5802,0,4993,-2
20,382,7468,0,4958,0
19,355,6678,0,5060,-1
24,560,13259,1,3579,4
19,351,6571,0,6083,-1
17,293,5022,0,4927,-3
20,387,7628,0,3737,0
20,408,8240,1,5886,0
23,531,12234,1,4501,3
18,335,6142,0,3623,-2
18,325,5846,0,3843,-2
23,548,12824,1,7383,3
15,220,3272,0,4111,-5
13,180,2415,0,4086,-7
23,529,12167,1,6533,3
20,417,8505,1,5487,0
23,526,12067,1,4457,3
10,109,1142,0,4935,-10
19,369,7085,0,3101,-1
18,321,5764,0,6078,-2
25,623,15554,1,3843,5
29,813,23195,1,6612,9
25,643,16307,1,6198,5
22,499,11152,1,6098,2
19,344,6392,0,6078,-1
20,418,8547,1,7039,0
10,97,957,0,4898,-10
16,261,4212,0,4200,-4
23,520,11860,1,6072,3
30,894,26716,1,3746,10
24,600,14697,1,5291,4
23,520,11844,1,7031,3
18,331,6032,0,7275,-2
17,280,4692,0,4803,-3
18,318,5669,0,5814,-2
27,728,19625,1,4807,7
30,881,26129,1,4874,10
13,163,2076,0,6189,-7
12,151,1860,0,4862,-8
27,722,19408,1,3303,7
32,1033,33221,1,5892,12
27,751,20582,1,6061,7
9,76,661,0,5242,-11
21,442,9300,1,5415,1
16,257,4126,0,5377,-4
22,495,11011,1,4740,2
17,272,4495,0,5575,-3
18,326,5896,0,3178,-2
24,591,14383,1,6837,4
13,173,2284,0,5656,-7
20,382,7460,0,6401,0
16,242,3760,0,4901,-4
11,120,1308,0,4786,-9
22,484,10657,1,6050,2
22,468,10113,1,2853,2
20,388,7655,0,5637,0
26,689,18068,1,6018,6
17,279,4662,0,5489,-3
16,250,3957,0,7041,-4
14,189,2604,0,3659,-6
15,221,3282,0,3324,-5
16,255,4080,0,4073,-4
21,457,9777,1,6944,1
22,493,10939,1,3250,2
21,462,9923,1,5337,1
23,547,12795,1,5990,3
13,177,2360,0,3086,-7
24,567,13502,1,6866,4
28,798,22547,1,5592,8
26,656,16797,1,5705,6
21,434,9033,1,4382,1
23,525,12043,1,5756,3
16,262,4249,0,5142,-4
13,159,2003,0,5437,-7
23,537,12444,1,4175,3
12,144,1720,0,4343,-8
14,193,2673,0,5246,-6
27,743,20236,1,5408,7
20,419,8575,1,4405,0
20,401,8039,1,5500,0
9,81,733,0,3927,-11
18,328,5942,0,4756,-2
21,426,8786,1,5570,1
8,63,500,0,5186,-12
18,341,6289,0,4883,-2
20,410,8296,1,6141,0
19,346,6446,0,4761,-1
22,473,10283,1,6897,2
26,663,17085,1,6715,6
23,522,11922,1,4822,3
24,587,14226,1,5723,4
16,257,4132,0,4255,-4
31,946,29083,1,4214,11
26,694,18298,1,6082,6
17,284,4779,0,4524,-3
24,588,14273,1,6294,4
27,736,19955,1,6001,7
19,356,6725,0,4745,-1
24,552,12984,1,4911,4
15,219,3233,0,4766,-5
17,276,4591,0,5995,-3
20,404,8132,1,5141,0
18,330,5988,0,5099,-2
20,382,7473,0,3269,0
22,480,10513,1,4065,2
19,369,7083,0,4665,-1
19,375,7256,0,4982,-1
27,720,19318,1,5430,7
15,236,3624,0,5223,-5
25,607,14951,1,5410,5
21,421,8626,1,5910,1
23,542,12604,1,3632,3
18,332,6044,0,5228,-2
21,431,8933,1,6148,1
18,339,6240,0,3793,-2
18,328,5932,0,4030,-2
20,402,8047,1,6357,0
30,920,27924,1,3943,10
22,483,10603,1,6249,2
27,730,19726,1,6179,7
18,326,5882,0,4285,-2
26,672,17406,1,5758,6
18,337,6178,0,3361,-2
16,242,3758,0,6010,-4
22,492,10905,1,5163,2
21,425,8761,1,4017,1
22,474,10317,1,7338,2
27,747,20407,1,5504,7
15,217,3201,0,5707,-5
20,418,8544,1,4504,0
14,195,2731,0,6521,-6
12,139,1634,0,5469,-8
19,375,7251,0,4863,-1
23,531,12233,1,6570,3
21,433,9012,1,5095,1
15,226,3408,0,4866,-5
19,352,6604,0,5506,-1
23,531,12249,1,5241,3
21,442,9277,1,7182,1
21,436,9094,1,4876,1
18,334,6106,0,6010,-2
22,468,10126,1,5590,2
23,537,12454,1,5880,3
22,468,10117,1,6820,2
22,494,10984,1,4131,2
17,297,5108,0,4725,-3
19,374,7222,0,3752,-1
21,451,9568,1,6214,1
24,561,13289,1,5422,4
27,732,19787,1,4971,7
20,394,7834,0,4263,0
25,622,15521,1,6802,5
24,564,13397,1,4135,4
15,229,3463,0,2566,-5
25,626,15672,1,5985,5
18,309,5439,0,5812,-2
24,585,14132,1,5349,4
22,490,10842,1,4880,2
21,433,9024,1,6484,1
20,407,8200,1,7608,0
17,298,5151,0,6325,-3
25,616,15287,1,5924,5
18,329,5981,0,4206,-2
18,330,6001,0,6195,-2
16,254,4042,0,4977,-4
19,368,7053,0,4838,-1
23,528,12141,1,6165,3
20,417,8513,1,5662,0
20,415,8453,1,5985,0
25,648,16483,1,6376,5
18,333,6086,0,5123,-2
16,248,3907,0,4325,-4
16,269,4400,0,6227,-4
22,480,10504,1,5868,2
20,399,7967,0,7746,0
35,1207,41947,1,5046,15
22,498,11097,1,3296,2
21,453,9656,1,6117,1
18,342,6323,0,5436,-2
21,451,9565,1,5590,1
16,251,3983,0,4996,-4
21,434,9054,1,4201,1
20,383,7483,0,5873,0
30,903,27155,1,4761,10
8,64,511,0,4897,-12
17,290,4944,0,5145,-3
12,155,1928,0,4554,-8
21,429,8884,1,5524,1
22,492,10923,1,6383,2
19,359,6797,0,5598,-1
34,1177,40400,1,3166,14
25,626,15678,1,3904,5
6,34,201,0,3860,-14
21,443,9311,1,5851,1
20,381,7427,0,4816,0
23,548,12835,1,4413,3
19,376,7277,0,6423,-1
22,488,10791,1,6087,2
17,295,5080,0,5143,-3
13,178,2369,0,4724,-7
23,521,11893,1,5232,3
17,273,4520,0,4494,-3
17,306,5347,0,3606,-3
27,741,20183,1,5277,7
25,640,16205,1,6253,5
28,790,22206,1,5427,8
26,698,18452,1,5624,6
19,371,7153,0,5785,-1
21,424,8719,1,6516,1
21,433,9025,1,5411,1
19,345,6416,0,4689,-1
11,112,1193,0,4561,-9
23,521,11892,1,4332,3
25,638,16128,1,6009,5
15,214,3123,0,5767,-5
19,345,6399,0,5197,-1
19,372,7170,0,4818,-1
21,435,9078,1,5371,1
14,203,2896,0,5643,-6
19,364,6932,0,4878,-1
15,231,3506,0,5449,-5
21,442,9292,1,5212,1
30,881,26149,1,6302,10
17,285,4816,0,4355,-3
17,281,4715,0,6393,-3
20,383,7482,0,3465,0
21,455,9693,1,4382,1
24,575,13783,1,5449,4
21,460,9871,1,3342,1
25,613,15164,1,3489,5
23,523,11958,1,4630,3
25,642,16251,1,6090,5
22,467,10094,1,6828,2
9,75,646,0,6958,-11
17,278,4624,0,3213,-3
16,266,4335,0,5531,-4
17,275,4555,0,6604,-3
25,641,16218,1,5435,5
15,236,3632,0,4618,-5
24,582,14042,1,6942,4
16,264,4296,0,6085,-4
23,512,11577,1,5145,3
26,702,18597,1,5120,6
25,613,15161,1,4007,5
17,296,5105,0,4409,-3
17,302,5258,0,7084,-3
22,489,10802,1,5034,2
24,569,13560,1,5074,4
21,444,9357,1,5050,1
25,639,16147,1,4964,5
17,282,4748,0,5661,-3
17,298,5147,0,5929,-3
17,303,5278,0,3768,-3
16,249,3934,0,3846,-4
27,716,19155,1,5036,7
13,158,1981,0,5415,-7
22,467,10101,1,5874,2
24,583,14094,1,5580,4
20,406,8181,1,6476,0
19,357,6752,0,3973,-1
25,625,15615,1,5581,5
18,340,6264,0,4233,-2
14,190,2620,0,4654,-6
26,676,17569,1,4272,6
26,674,17486,1,5652,6
26,682,17797,1,5471,6
19,375,7257,0,4813,-1
18,308,5407,0,4692,-2
19,365,6961,0,4618,-1
27,724,19496,1,6182,7
18,307,5376,0,5239,-2
24,556,13117,1,7645,4
24,586,14169,1,5869,4
14,201,2839,0,4848,-6
23,540,12546,1,4672,3
18,316,5628,0,3650,-2
20,387,7601,0,5302,0
22,466,10068,1,7032,2
18,317,5632,0,6211,-2
21,455,9702,1,5886,1
16,246,3865,0,5217,-4
21,461,9893,1,5546,1
25,627,15690,1,6503,5
20,420,8608,1,6785,0
22,494,10994,1,6336,2
15,233,3552,0,3817,-5
20,414,8433,1,5286,0
20,385,7564,0,4179,0
13,174,2288,0,5313,-7
18,337,6200,0,6249,-2
21,430,8917,1,5645,1
22,474,10305,1,4270,2
28,770,21364,1,4870,8
17,299,5181,0,5704,-3
27,752,20601,1,4575,7
19,353,6646,0,6264,-1
23,520,11845,1,6573,3
24,597,14596,1,6680,4
21,424,8739,1,5232,1
23,520,11862,1,5681,3
22,469,10142,1,5804,2
15,211,3073,0,5736,-5
25,609,15016,1,6093,5
33,1087,35856,1,3613,13
16,255,4077,0,3587,-4
14,184,2504,0,4402,-6
11,119,1293,0,4453,-9
19,370,7107,0,6240,-1
13,161,2050,0,3882,-7
21,423,8689,1,7223,1
19,344,6367,0,5409,-1
19,350,6548,0,5475,-1
23,542,12609,1,4958,3
21,445,9384,1,5038,1
24,584,14100,1,6148,4
17,304,5300,0,5279,-3
23,544,12692,1,3848,3
23,531,12226,1,4647,3
25,638,16112,1,6790,5
23,543,12655,1,5885,3
20,397,7907,0,6363,0
25,619,15414,1,4149,5
19,366,6995,0,6274,-1
7,48,338,0,6246,-13
14,188,2575,0,5484,-6
14,190,2623,0,3495,-6
18,313,5527,0,5613,-2
15,231,3509,0,4274,-5
27,723,19438,1,5886,7
32,1042,33659,1,5784,12
18,321,5755,0,5584,-2
23,506,11397,1,6247,3
25,613,15162,1,6322,5
15,234,3589,0,4150,-5
31,938,28745,1,4982,11
21,458,9803,1,5356,1
23,542,12624,1,7510,3
25,607,14959,1,6259,5
16,259,4162,0,4860,-4
15,224,3349,0,3468,-5
15,212,3088,0,6647,-5
21,434,9049,1,4172,1
13,178,2380,0,3750,-7
14,208,3010,0,4533,-6
25,617,15308,1,4587,5
20,392,7775,0,4641,0
17,289,4907,0,4951,-3
16,260,4185,0,3307,-4
25,634,15961,1,4967,5
33,1090,35967,1,5041,13
17,304,5308,0,4403,-3
12,138,1618,0,5247,-8
13,161,2044,0,5872,-7
17,273,4512,0,4836,-3
19,378,7351,0,3978,-1
25,606,14935,1,5841,5
29,844,24508,1,5426,9
21,433,9012,1,6374,1
18,319,5711,0,3731,-2
20,385,7550,0,5102,0
26,670,17354,1,7001,6
18,309,5444,0,6032,-2
16,249,3939,0,4025,-4
12,150,1840,0,4295,-8
20,415,8446,1,6719,0
19,348,6500,0,5146,-1
14,186,2529,0,3608,-6
29,827,23770,1,6333,9
15,226,3406,0,5681,-5
19,360,6827,0,5284,-1
20,405,8158,1,5039,0
21,460,9864,1,4708,1
11,120,1322,0,4314,-9
17,280,4696,0,3889,-3
19,365,6976,0,4140,-1
14,202,2878,0,4619,-6
19,368,7049,0,4494,-1
23,522,11911,1,5318,3
15,218,3216,0,2531,-5
25,609,15028,1,5879,5
17,292,4989,0,3253,-3
18,307,5375,0,4319,-2
25,640,16186,1,5962,5
15,231,3516,0,4691,-5
14,183,2468,0,4958,-6
18,329,5963,0,5796,-2
13,180,2422,0,4807,-7
26,680,17746,1,5042,6
17,287,4861,0,6232,-3
31,973,30362,1,5300,11
16,251,3981,0,4449,-4
16,267,4367,0,4851,-4
18,313,5538,0,6278,-2
13,182,2448,0,6097,-7
26,700,18519,1,4265,6
22,472,10239,1,7309,2
21,437,9140,1,4027,1
15,231,3500,0,4666,-5
17,280,4682,0,7531,-3
19,357,6740,0,5175,-1
13,162,2067,0,4291,-7
21,447,9444,1,5634,1
25,639,16135,1,5206,5
19,365,6965,0,3729,-1
20,412,8355,1,5138,0
31,957,29624,1,7011,11
22,462,9944,1,5527,2
23,521,11909,1,4269,3
18,337,6196,0,3861,-2
23,551,12946,1,3877,3
11,125,1392,0,3442,-9
16,269,4409,0,4349,-4
19,364,6936,0,6383,-1
